"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051489","GO:0051489","regulation of filopodium assembly","1/576","30/9381",0.0333333333333333,0.542881944444444,-0.641368985869357,0.85103423494573,0.946787012722921,0.84001683205113,"CCR7",1
"GO:0051952","GO:0051952","regulation of amine transport","1/576","30/9381",0.0333333333333333,0.542881944444444,-0.641368985869357,0.85103423494573,0.946787012722921,0.84001683205113,"SLC7A5",1
"GO:0060998","GO:0060998","regulation of dendritic spine development","1/576","30/9381",0.0333333333333333,0.542881944444444,-0.641368985869357,0.85103423494573,0.946787012722921,0.84001683205113,"DLG5",1
"GO:0072132","GO:0072132","mesenchyme morphogenesis","1/576","30/9381",0.0333333333333333,0.542881944444444,-0.641368985869357,0.85103423494573,0.946787012722921,0.84001683205113,"FOXC1",1
"GO:0090630","GO:0090630","activation of GTPase activity","1/576","30/9381",0.0333333333333333,0.542881944444444,-0.641368985869357,0.85103423494573,0.946787012722921,0.84001683205113,"GPR65",1
"GO:0097479","GO:0097479","synaptic vesicle localization","1/576","30/9381",0.0333333333333333,0.542881944444444,-0.641368985869357,0.85103423494573,0.946787012722921,0.84001683205113,"LRRK2",1
"GO:0140527","GO:0140527","reciprocal homologous recombination","1/576","30/9381",0.0333333333333333,0.542881944444444,-0.641368985869357,0.85103423494573,0.946787012722921,0.84001683205113,"ATM",1
"GO:1905314","GO:1905314","semi-lunar valve development","1/576","30/9381",0.0333333333333333,0.542881944444444,-0.641368985869357,0.85103423494573,0.946787012722921,0.84001683205113,"JAG1",1
"GO:0006641","GO:0006641","triglyceride metabolic process","2/576","54/9381",0.037037037037037,0.603202160493827,-0.747899376406471,0.85277972206031,0.947965223637206,0.841062174864673,"LIPA/LPIN2",2
"GO:1900542","GO:1900542","regulation of purine nucleotide metabolic process","2/576","54/9381",0.037037037037037,0.603202160493827,-0.747899376406471,0.85277972206031,0.947965223637206,0.841062174864673,"APP/TP53",2
"GO:2000401","GO:2000401","regulation of lymphocyte migration","2/576","54/9381",0.037037037037037,0.603202160493827,-0.747899376406471,0.85277972206031,0.947965223637206,0.841062174864673,"ABL1/APP",2
"GO:0072330","GO:0072330","monocarboxylic acid biosynthetic process","5/576","117/9381",0.0427350427350427,0.696002492877493,-0.846275290784787,0.853179393389057,0.948155103758279,0.841230642002086,"CD74/CYP27A1/EDN1/NDUFAB1/PTGDS",5
"GO:0010507","GO:0010507","negative regulation of autophagy","3/576","76/9381",0.0394736842105263,0.642886513157895,-0.799471231142638,0.853918292449787,0.948721771418468,0.841733405946184,"LRRK2/SLC7A5/TP53",3
"GO:0007018","GO:0007018","microtubule-based movement","9/576","195/9381",0.0461538461538462,0.751682692307692,-0.896208496210171,0.854159559421918,0.948735403400806,0.841745500635343,"APP/BICDL2/DST/HSPB1/KIF13A/KIF20A/KIF23/TPGS1/TUBB4B",9
"GO:0072521","GO:0072521","purine-containing compound metabolic process","18/576","362/9381",0.0497237569060773,0.809823895027624,-0.943797930795946,0.855592738170221,0.950072558091457,0.842931862966162,"ADCY6/ADK/APP/ATP5MF/BPGM/CD38/COL6A1/DERA/HK3/LIPA/LRRK2/MVK/NDUFAB1/NMRK1/PTHLH/SULT2B1/TP53/TPI1",18
"GO:0034504","GO:0034504","protein localization to nucleus","12/576","252/9381",0.0476190476190476,0.775545634920635,-0.923771806322554,0.856297280548818,0.950177997571455,0.843025411923605,"ADAR/APP/CHP1/EDN1/JUP/LMNA/LRRK2/PAF1/POLR1A/TESK1/TP53/TXNIP",12
"GO:0034284","GO:0034284","response to monosaccharide","5/576","118/9381",0.0423728813559322,0.690104166666667,-0.866420839170183,0.858203605609227,0.950177997571455,0.843025411923605,"COL6A2/COL6A3/ICAM1/ITGA2/TXNIP",5
"GO:0042180","GO:0042180","cellular ketone metabolic process","5/576","118/9381",0.0423728813559322,0.690104166666667,-0.866420839170183,0.858203605609227,0.950177997571455,0.843025411923605,"CD74/COQ9/GLO1/PNKD/TPI1",5
"GO:0061025","GO:0061025","membrane fusion","5/576","118/9381",0.0423728813559322,0.690104166666667,-0.866420839170183,0.858203605609227,0.950177997571455,0.843025411923605,"CD9/CHP1/SNAP23/STX7/SYT7",5
"GO:0051168","GO:0051168","nuclear export","6/576","138/9381",0.0434782608695652,0.708106884057971,-0.883496635668253,0.858577202348463,0.950177997571455,0.843025411923605,"ADAR/CHP1/NCBP2/PTPN14/SFN/SMG6",6
"GO:0006869","GO:0006869","lipid transport","11/576","234/9381",0.047008547008547,0.765602742165242,-0.928686423367894,0.858807242686342,0.950177997571455,0.843025411923605,"APOL3/CRABP2/EDN1/LIPA/PSAP/RXRA/SLC2A1/SLCO2B1/SPP1/SYT7/TSKU",11
"GO:0006140","GO:0006140","regulation of nucleotide metabolic process","2/576","55/9381",0.0363636363636364,0.592234848484849,-0.775696313079045,0.859862702366812,0.950177997571455,0.843025411923605,"APP/TP53",2
"GO:0007368","GO:0007368","determination of left/right symmetry","2/576","55/9381",0.0363636363636364,0.592234848484849,-0.775696313079045,0.859862702366812,0.950177997571455,0.843025411923605,"GJA1/MICAL2",2
"GO:0019646","GO:0019646","aerobic electron transport chain","2/576","55/9381",0.0363636363636364,0.592234848484849,-0.775696313079045,0.859862702366812,0.950177997571455,0.843025411923605,"COQ9/NDUFAB1",2
"GO:0048524","GO:0048524","positive regulation of viral process","2/576","55/9381",0.0363636363636364,0.592234848484849,-0.775696313079045,0.859862702366812,0.950177997571455,0.843025411923605,"ADAR/CD74",2
"GO:0070534","GO:0070534","protein K63-linked ubiquitination","2/576","55/9381",0.0363636363636364,0.592234848484849,-0.775696313079045,0.859862702366812,0.950177997571455,0.843025411923605,"SKP2/TRIM22",2
"GO:0097194","GO:0097194","execution phase of apoptosis","2/576","55/9381",0.0363636363636364,0.592234848484849,-0.775696313079045,0.859862702366812,0.950177997571455,0.843025411923605,"COL6A1/TP53",2
"GO:0051494","GO:0051494","negative regulation of cytoskeleton organization","4/576","98/9381",0.0408163265306122,0.664753401360544,-0.853259679406643,0.86004842795331,0.950177997571455,0.843025411923605,"PPFIA1/TACSTD2/TJP1/TMOD3",4
"GO:0000387","GO:0000387","spliceosomal snRNP assembly","1/576","31/9381",0.032258064516129,0.525369623655914,-0.676984229551016,0.860210181975059,0.950177997571455,0.843025411923605,"USP4",1
"GO:0008089","GO:0008089","anterograde axonal transport","1/576","31/9381",0.032258064516129,0.525369623655914,-0.676984229551016,0.860210181975059,0.950177997571455,0.843025411923605,"HSPB1",1
"GO:0015804","GO:0015804","neutral amino acid transport","1/576","31/9381",0.032258064516129,0.525369623655914,-0.676984229551016,0.860210181975059,0.950177997571455,0.843025411923605,"SLC7A5",1
"GO:0033260","GO:0033260","nuclear DNA replication","1/576","31/9381",0.032258064516129,0.525369623655914,-0.676984229551016,0.860210181975059,0.950177997571455,0.843025411923605,"GINS1",1
"GO:0046677","GO:0046677","response to antibiotic","1/576","31/9381",0.032258064516129,0.525369623655914,-0.676984229551016,0.860210181975059,0.950177997571455,0.843025411923605,"TP53",1
"GO:0060997","GO:0060997","dendritic spine morphogenesis","1/576","31/9381",0.032258064516129,0.525369623655914,-0.676984229551016,0.860210181975059,0.950177997571455,0.843025411923605,"LRRK2",1
"GO:0019318","GO:0019318","hexose metabolic process","7/576","158/9381",0.0443037974683544,0.721551951476793,-0.902785548535689,0.860274600263222,0.950177997571455,0.843025411923605,"FUCA1/HK3/LIPA/MAN2B1/OMA1/TP53/TPI1",7
"GO:0051301","GO:0051301","cell division","23/576","454/9381",0.0506607929515418,0.825084893538913,-0.977125750489294,0.860634086994609,0.950321701071073,0.843152909826387,"ANLN/BCAR1/BIRC5/CCDC124/CDC20/EVI2B/EXOC6B/GIPC1/KIF13A/KIF20A/KIF23/KLHL21/MTCL1/PDGFC/PLEC/PPP1CB/PRC1/RBBP8/SFN/SMC1A/TGFA/TXNIP/ZWINT",23
"GO:0016241","GO:0016241","regulation of macroautophagy","7/576","159/9381",0.0440251572327044,0.717013888888889,-0.920447674771494,0.864508202900377,0.951249696954741,0.843976254625038,"CTTN/LRRK2/MOAP1/OPTN/PARL/TP53/ULK1",7
"GO:1905952","GO:1905952","regulation of lipid localization","4/576","99/9381",0.0404040404040404,0.658038720538721,-0.874826095629949,0.865299465007322,0.951249696954741,0.843976254625038,"EDN1/EHD1/RXRA/SPP1",4
"GO:0016239","GO:0016239","positive regulation of macroautophagy","3/576","78/9381",0.0384615384615385,0.626402243589744,-0.847399163753701,0.865827622647601,0.951249696954741,0.843976254625038,"MOAP1/OPTN/ULK1",3
"GO:0032368","GO:0032368","regulation of lipid transport","3/576","78/9381",0.0384615384615385,0.626402243589744,-0.847399163753701,0.865827622647601,0.951249696954741,0.843976254625038,"EDN1/RXRA/SPP1",3
"GO:0140888","GO:0140888","interferon-mediated signaling pathway","3/576","78/9381",0.0384615384615385,0.626402243589744,-0.847399163753701,0.865827622647601,0.951249696954741,0.843976254625038,"ADAR/IFNAR1/TP53",3
"GO:0007127","GO:0007127","meiosis I","2/576","56/9381",0.0357142857142857,0.581659226190476,-0.803059583835815,0.866632830086881,0.951249696954741,0.843976254625038,"ATM/ZWINT",2
"GO:0033143","GO:0033143","regulation of intracellular steroid hormone receptor signaling pathway","2/576","56/9381",0.0357142857142857,0.581659226190476,-0.803059583835815,0.866632830086881,0.951249696954741,0.843976254625038,"SFRP1/SKP2",2
"GO:0043489","GO:0043489","RNA stabilization","2/576","56/9381",0.0357142857142857,0.581659226190476,-0.803059583835815,0.866632830086881,0.951249696954741,0.843976254625038,"IGF2BP2/SYNCRIP",2
"GO:0045123","GO:0045123","cellular extravasation","2/576","56/9381",0.0357142857142857,0.581659226190476,-0.803059583835815,0.866632830086881,0.951249696954741,0.843976254625038,"ICAM1/SELL",2
"GO:0046889","GO:0046889","positive regulation of lipid biosynthetic process","2/576","56/9381",0.0357142857142857,0.581659226190476,-0.803059583835815,0.866632830086881,0.951249696954741,0.843976254625038,"CD74/CHP1",2
"GO:0022412","GO:0022412","cellular process involved in reproduction in multicellular organism","7/576","160/9381",0.04375,0.712532552083333,-0.938010358778945,0.868636370989098,0.951249696954741,0.843976254625038,"ATM/BNC1/CD9/EDN1/MFSD14A/SFRP1/TPGS1",7
"GO:0032200","GO:0032200","telomere organization","7/576","160/9381",0.04375,0.712532552083333,-0.938010358778945,0.868636370989098,0.951249696954741,0.843976254625038,"ATM/H3C1/LMNA/NABP2/NHP2/SMG6/TP53",7
"GO:0006301","GO:0006301","postreplication repair","1/576","32/9381",0.03125,0.508951822916667,-0.711646787429987,0.868821832796703,0.951249696954741,0.843976254625038,"PCLAF",1
"GO:0006778","GO:0006778","porphyrin-containing compound metabolic process","1/576","32/9381",0.03125,0.508951822916667,-0.711646787429987,0.868821832796703,0.951249696954741,0.843976254625038,"SLCO2B1",1
"GO:0010658","GO:0010658","striated muscle cell apoptotic process","1/576","32/9381",0.03125,0.508951822916667,-0.711646787429987,0.868821832796703,0.951249696954741,0.843976254625038,"TP53",1
"GO:0016180","GO:0016180","snRNA processing","1/576","32/9381",0.03125,0.508951822916667,-0.711646787429987,0.868821832796703,0.951249696954741,0.843976254625038,"NHP2",1
"GO:0031016","GO:0031016","pancreas development","1/576","32/9381",0.03125,0.508951822916667,-0.711646787429987,0.868821832796703,0.951249696954741,0.843976254625038,"WLS",1
"GO:0034314","GO:0034314","Arp2/3 complex-mediated actin nucleation","1/576","32/9381",0.03125,0.508951822916667,-0.711646787429987,0.868821832796703,0.951249696954741,0.843976254625038,"ARPC1A",1
"GO:0035794","GO:0035794","positive regulation of mitochondrial membrane permeability","1/576","32/9381",0.03125,0.508951822916667,-0.711646787429987,0.868821832796703,0.951249696954741,0.843976254625038,"TP53",1
"GO:0036297","GO:0036297","interstrand cross-link repair","1/576","32/9381",0.03125,0.508951822916667,-0.711646787429987,0.868821832796703,0.951249696954741,0.843976254625038,"FANCA",1
"GO:0043457","GO:0043457","regulation of cellular respiration","1/576","32/9381",0.03125,0.508951822916667,-0.711646787429987,0.868821832796703,0.951249696954741,0.843976254625038,"IFNAR1",1
"GO:0045047","GO:0045047","protein targeting to ER","1/576","32/9381",0.03125,0.508951822916667,-0.711646787429987,0.868821832796703,0.951249696954741,0.843976254625038,"SEC63",1
"GO:0045191","GO:0045191","regulation of isotype switching","1/576","32/9381",0.03125,0.508951822916667,-0.711646787429987,0.868821832796703,0.951249696954741,0.843976254625038,"PTPRC",1
"GO:0045324","GO:0045324","late endosome to vacuole transport","1/576","32/9381",0.03125,0.508951822916667,-0.711646787429987,0.868821832796703,0.951249696954741,0.843976254625038,"LEPROTL1",1
"GO:0045668","GO:0045668","negative regulation of osteoblast differentiation","1/576","32/9381",0.03125,0.508951822916667,-0.711646787429987,0.868821832796703,0.951249696954741,0.843976254625038,"SFRP1",1
"GO:0046640","GO:0046640","regulation of alpha-beta T cell proliferation","1/576","32/9381",0.03125,0.508951822916667,-0.711646787429987,0.868821832796703,0.951249696954741,0.843976254625038,"PTPRC",1
"GO:0048247","GO:0048247","lymphocyte chemotaxis","1/576","32/9381",0.03125,0.508951822916667,-0.711646787429987,0.868821832796703,0.951249696954741,0.843976254625038,"PLEC",1
"GO:0060420","GO:0060420","regulation of heart growth","1/576","32/9381",0.03125,0.508951822916667,-0.711646787429987,0.868821832796703,0.951249696954741,0.843976254625038,"EDN1",1
"GO:0071539","GO:0071539","protein localization to centrosome","1/576","32/9381",0.03125,0.508951822916667,-0.711646787429987,0.868821832796703,0.951249696954741,0.843976254625038,"SNX10",1
"GO:1901379","GO:1901379","regulation of potassium ion transmembrane transport","1/576","32/9381",0.03125,0.508951822916667,-0.711646787429987,0.868821832796703,0.951249696954741,0.843976254625038,"CD63",1
"GO:1902108","GO:1902108","regulation of mitochondrial membrane permeability involved in apoptotic process","1/576","32/9381",0.03125,0.508951822916667,-0.711646787429987,0.868821832796703,0.951249696954741,0.843976254625038,"TP53",1
"GO:1904035","GO:1904035","regulation of epithelial cell apoptotic process","1/576","32/9381",0.03125,0.508951822916667,-0.711646787429987,0.868821832796703,0.951249696954741,0.843976254625038,"ADAR",1
"GO:0001935","GO:0001935","endothelial cell proliferation","4/576","100/9381",0.04,0.651458333333333,-0.896200739634356,0.870380891358172,0.952453257500503,0.845044088365094,"F3/HSPG2/LIPA/ZEB2",4
"GO:0072655","GO:0072655","establishment of protein localization to mitochondrion","4/576","100/9381",0.04,0.651458333333333,-0.896200739634356,0.870380891358172,0.952453257500503,0.845044088365094,"AIP/LRRK2/MOAP1/PARL",4
"GO:0140053","GO:0140053","mitochondrial gene expression","6/576","141/9381",0.0425531914893617,0.693040780141844,-0.939295483085632,0.871835216563736,0.953792791714697,0.84623256187805,"MRPL28/MRPL33/MRPL36/MRPL45/MRPL47/MRPS24",6
"GO:0001938","GO:0001938","positive regulation of endothelial cell proliferation","2/576","57/9381",0.0350877192982456,0.571454678362573,-0.830005622847294,0.873101739099772,0.954422296857613,0.846791077054965,"F3/HSPG2",2
"GO:0016445","GO:0016445","somatic diversification of immunoglobulins","2/576","57/9381",0.0350877192982456,0.571454678362573,-0.830005622847294,0.873101739099772,0.954422296857613,0.846791077054965,"CYREN/PTPRC",2
"GO:0060972","GO:0060972","left/right pattern formation","2/576","57/9381",0.0350877192982456,0.571454678362573,-0.830005622847294,0.873101739099772,0.954422296857613,0.846791077054965,"GJA1/MICAL2",2
"GO:0099003","GO:0099003","vesicle-mediated transport in synapse","6/576","142/9381",0.0422535211267606,0.688160211267606,-0.957659666923509,0.87601796607997,0.955553020008577,0.847794287350877,"ACTG1/ATP6AP1/LRRK2/SNAP23/SYNJ2/SYT7",6
"GO:1903432","GO:1903432","regulation of TORC1 signaling","3/576","80/9381",0.0375,0.6107421875,-0.894263468508778,0.876874423325831,0.955553020008577,0.847794287350877,"ATM/USP4/YWHAG",3
"GO:0002183","GO:0002183","cytoplasmic translational initiation","1/576","33/9381",0.0303030303030303,0.49352904040404,-0.745418466275899,0.876903833471545,0.955553020008577,0.847794287350877,"NCBP2",1
"GO:0002691","GO:0002691","regulation of cellular extravasation","1/576","33/9381",0.0303030303030303,0.49352904040404,-0.745418466275899,0.876903833471545,0.955553020008577,0.847794287350877,"ICAM1",1
"GO:0003407","GO:0003407","neural retina development","1/576","33/9381",0.0303030303030303,0.49352904040404,-0.745418466275899,0.876903833471545,0.955553020008577,0.847794287350877,"TFAP2A",1
"GO:0032872","GO:0032872","regulation of stress-activated MAPK cascade","1/576","33/9381",0.0303030303030303,0.49352904040404,-0.745418466275899,0.876903833471545,0.955553020008577,0.847794287350877,"TLR4",1
"GO:0044786","GO:0044786","cell cycle DNA replication","1/576","33/9381",0.0303030303030303,0.49352904040404,-0.745418466275899,0.876903833471545,0.955553020008577,0.847794287350877,"GINS1",1
"GO:0045066","GO:0045066","regulatory T cell differentiation","1/576","33/9381",0.0303030303030303,0.49352904040404,-0.745418466275899,0.876903833471545,0.955553020008577,0.847794287350877,"FANCA",1
"GO:0046686","GO:0046686","response to cadmium ion","1/576","33/9381",0.0303030303030303,0.49352904040404,-0.745418466275899,0.876903833471545,0.955553020008577,0.847794287350877,"CYBB",1
"GO:0120163","GO:0120163","negative regulation of cold-induced thermogenesis","1/576","33/9381",0.0303030303030303,0.49352904040404,-0.745418466275899,0.876903833471545,0.955553020008577,0.847794287350877,"TLR4",1
"GO:1900087","GO:1900087","positive regulation of G1/S transition of mitotic cell cycle","1/576","33/9381",0.0303030303030303,0.49352904040404,-0.745418466275899,0.876903833471545,0.955553020008577,0.847794287350877,"EGFR",1
"GO:1905508","GO:1905508","protein localization to microtubule organizing center","1/576","33/9381",0.0303030303030303,0.49352904040404,-0.745418466275899,0.876903833471545,0.955553020008577,0.847794287350877,"SNX10",1
"GO:0006753","GO:0006753","nucleoside phosphate metabolic process","21/576","425/9381",0.0494117647058823,0.804742647058823,-1.05364133688637,0.878745711009491,0.956633514755418,0.848752933553342,"ADCY6/ADK/APP/ATP5MF/BPGM/CD38/COL6A1/DERA/HK3/LIPA/LRRK2/MVK/NAGK/NDUFAB1/NMRK1/PTHLH/SMPDL3A/SULT2B1/TP53/TPI1/UPP1",21
"GO:0072594","GO:0072594","establishment of protein localization to organelle","17/576","352/9381",0.0482954545454545,0.786561908143939,-1.04393008964705,0.87908157585288,0.956633514755418,0.848752933553342,"ADAR/AIP/CD68/CHP1/GCC2/JUP/LAPTM5/LMNA/LRRK2/M6PR/MOAP1/NABP2/PARL/SEC63/TP53/TSPAN17/TXNIP",17
"GO:0006406","GO:0006406","mRNA export from nucleus","2/576","58/9381",0.0344827586206897,0.561602011494253,-0.856549938493001,0.879280816844951,0.956633514755418,0.848752933553342,"NCBP2/SMG6",2
"GO:0015698","GO:0015698","inorganic anion transport","2/576","58/9381",0.0344827586206897,0.561602011494253,-0.856549938493001,0.879280816844951,0.956633514755418,0.848752933553342,"CLIC4/KCNK1",2
"GO:0015986","GO:0015986","proton motive force-driven ATP synthesis","2/576","58/9381",0.0344827586206897,0.561602011494253,-0.856549938493001,0.879280816844951,0.956633514755418,0.848752933553342,"ATP5MF/NDUFAB1",2
"GO:0043500","GO:0043500","muscle adaptation","2/576","58/9381",0.0344827586206897,0.561602011494253,-0.856549938493001,0.879280816844951,0.956633514755418,0.848752933553342,"EDN1/LMNA",2
"GO:0000077","GO:0000077","DNA damage checkpoint signaling","4/576","102/9381",0.0392156862745098,0.638684640522876,-0.938391149483633,0.88005054868964,0.956968352551491,0.849050011334224,"ATM/ERCC6/MUC1/TP53",4
"GO:0030073","GO:0030073","insulin secretion","4/576","102/9381",0.0392156862745098,0.638684640522876,-0.938391149483633,0.88005054868964,0.956968352551491,0.849050011334224,"CD38/F2RL1/SFRP1/SYT7",4
"GO:0032868","GO:0032868","response to insulin","8/576","183/9381",0.0437158469945355,0.711976320582878,-1.00636382485937,0.881664050559634,0.95827319835774,0.850207708287975,"BCAR1/COL6A1/LPIN2/MEAK7/PIK3C2A/SHC1/SLC2A1/YWHAG",8
"GO:0009206","GO:0009206","purine ribonucleoside triphosphate biosynthetic process","3/576","81/9381",0.037037037037037,0.603202160493827,-0.917314618884281,0.88208962538601,0.95827319835774,0.850207708287975,"ATP5MF/LIPA/NDUFAB1",3
"GO:0044772","GO:0044772","mitotic cell cycle phase transition","16/576","335/9381",0.0477611940298507,0.777860696517413,-1.05893060009566,0.882999443088319,0.95827319835774,0.850207708287975,"ANLN/APP/ATM/BIRC5/CDC20/EGFR/ID2/MUC1/NABP2/PKMYT1/RBBP8/SKP2/TMOD3/TP53/UBD/ZWINT",16
"GO:0000731","GO:0000731","DNA synthesis involved in DNA repair","1/576","34/9381",0.0294117647058824,0.479013480392157,-0.778355151497916,0.884488706377021,0.95827319835774,0.850207708287975,"PCLAF",1
"GO:0001881","GO:0001881","receptor recycling","1/576","34/9381",0.0294117647058824,0.479013480392157,-0.778355151497916,0.884488706377021,0.95827319835774,0.850207708287975,"OPTN",1
"GO:0002714","GO:0002714","positive regulation of B cell mediated immunity","1/576","34/9381",0.0294117647058824,0.479013480392157,-0.778355151497916,0.884488706377021,0.95827319835774,0.850207708287975,"PTPRC",1
"GO:0002891","GO:0002891","positive regulation of immunoglobulin mediated immune response","1/576","34/9381",0.0294117647058824,0.479013480392157,-0.778355151497916,0.884488706377021,0.95827319835774,0.850207708287975,"PTPRC",1
"GO:0015909","GO:0015909","long-chain fatty acid transport","1/576","34/9381",0.0294117647058824,0.479013480392157,-0.778355151497916,0.884488706377021,0.95827319835774,0.850207708287975,"SLC2A1",1
"GO:0030521","GO:0030521","androgen receptor signaling pathway","1/576","34/9381",0.0294117647058824,0.479013480392157,-0.778355151497916,0.884488706377021,0.95827319835774,0.850207708287975,"SFRP1",1
"GO:0032371","GO:0032371","regulation of sterol transport","1/576","34/9381",0.0294117647058824,0.479013480392157,-0.778355151497916,0.884488706377021,0.95827319835774,0.850207708287975,"RXRA",1
"GO:0032374","GO:0032374","regulation of cholesterol transport","1/576","34/9381",0.0294117647058824,0.479013480392157,-0.778355151497916,0.884488706377021,0.95827319835774,0.850207708287975,"RXRA",1
"GO:0042307","GO:0042307","positive regulation of protein import into nucleus","1/576","34/9381",0.0294117647058824,0.479013480392157,-0.778355151497916,0.884488706377021,0.95827319835774,0.850207708287975,"JUP",1
"GO:0170041","GO:0170041","non-proteinogenic amino acid metabolic process","1/576","34/9381",0.0294117647058824,0.479013480392157,-0.778355151497916,0.884488706377021,0.95827319835774,0.850207708287975,"ODC1",1
"GO:1901019","GO:1901019","regulation of calcium ion transmembrane transporter activity","1/576","34/9381",0.0294117647058824,0.479013480392157,-0.778355151497916,0.884488706377021,0.95827319835774,0.850207708287975,"AHNAK",1
"GO:0009799","GO:0009799","specification of symmetry","2/576","59/9381",0.0338983050847458,0.552083333333333,-0.882707181280186,0.885181190697147,0.958522130961391,0.850428568496558,"GJA1/MICAL2",2
"GO:0009855","GO:0009855","determination of bilateral symmetry","2/576","59/9381",0.0338983050847458,0.552083333333333,-0.882707181280186,0.885181190697147,0.958522130961391,0.850428568496558,"GJA1/MICAL2",2
"GO:0006631","GO:0006631","fatty acid metabolic process","10/576","223/9381",0.0448430493273543,0.730334454409566,-1.04237876163841,0.885846315324076,0.958991712669884,0.850845194975224,"ABHD12/AOAH/ASAH1/CD74/CYP1B1/EDN1/LIPA/LPIN2/NDUFAB1/PTGDS",10
"GO:0009896","GO:0009896","positive regulation of catabolic process","20/576","410/9381",0.0487804878048781,0.794461382113821,-1.0884611000414,0.886556980513566,0.959510337060528,0.851305333540497,"APP/ATG7/ATM/CDC20/CREBRF/CSNK1E/DAB2IP/LAPTM5/LRRK2/MOAP1/OPTN/PIK3C2A/PSMC3/PTK2/RC3H1/RGMA/SH3RF2/SYNCRIP/TRIM22/ULK1",20
"GO:0002040","GO:0002040","sprouting angiogenesis","3/576","82/9381",0.0365853658536585,0.595846036585366,-0.940120721550013,0.887107399360031,0.959835269491816,0.85159362299514,"ABL1/PIK3C2A/TJP1",3
"GO:0051052","GO:0051052","regulation of DNA metabolic process","19/576","392/9381",0.048469387755102,0.789394664115646,-1.08944345540258,0.887320560500521,0.959835269491816,0.85159362299514,"ABL1/ANXA3/ATM/CYP1B1/CYREN/EGFR/ERCC6/LMNA/MORF4L2/NABP2/NIBAN2/PDGFRB/PTK6/PTPRC/SKP2/SMARCAD1/SMCHD1/SMG6/TP53",19
"GO:0016197","GO:0016197","endosomal transport","11/576","243/9381",0.0452674897119342,0.737247085048011,-1.06138533665501,0.888421528603705,0.960775357088267,0.852427695911233,"ARHGAP8/ATP6AP1/EHD1/GCC2/LAPTM4B/LEPROTL1/LRRK2/MYO1D/TMCC1/WDR91/ZFYVE9",11
"GO:0062014","GO:0062014","negative regulation of small molecule metabolic process","2/576","60/9381",0.0333333333333333,0.542881944444444,-0.908491205685963,0.890813716936673,0.961475773146178,0.853049125303671,"PLEK/TP53",2
"GO:0016050","GO:0016050","vesicle organization","13/576","282/9381",0.0460992907801418,0.750794178486998,-1.08676060211495,0.891332164136758,0.961475773146178,0.853049125303671,"ATP6AP1/KIF13A/LAPTM4B/MFSD14A/S100A10/SDC1/SNAP23/SNX10/SRGN/STX7/SYT7/TMCC1/ZEB2",13
"GO:0007007","GO:0007007","inner mitochondrial membrane organization","1/576","35/9381",0.0285714285714286,0.465327380952381,-0.810507538819905,0.891606980168273,0.961475773146178,0.853049125303671,"OMA1",1
"GO:0018279","GO:0018279","protein N-linked glycosylation via asparagine","1/576","35/9381",0.0285714285714286,0.465327380952381,-0.810507538819905,0.891606980168273,0.961475773146178,0.853049125303671,"TUSC3",1
"GO:0022616","GO:0022616","DNA strand elongation","1/576","35/9381",0.0285714285714286,0.465327380952381,-0.810507538819905,0.891606980168273,0.961475773146178,0.853049125303671,"GINS1",1
"GO:0030837","GO:0030837","negative regulation of actin filament polymerization","1/576","35/9381",0.0285714285714286,0.465327380952381,-0.810507538819905,0.891606980168273,0.961475773146178,0.853049125303671,"TMOD3",1
"GO:0032480","GO:0032480","negative regulation of type I interferon production","1/576","35/9381",0.0285714285714286,0.465327380952381,-0.810507538819905,0.891606980168273,0.961475773146178,0.853049125303671,"TYROBP",1
"GO:0046633","GO:0046633","alpha-beta T cell proliferation","1/576","35/9381",0.0285714285714286,0.465327380952381,-0.810507538819905,0.891606980168273,0.961475773146178,0.853049125303671,"PTPRC",1
"GO:0070302","GO:0070302","regulation of stress-activated protein kinase signaling cascade","1/576","35/9381",0.0285714285714286,0.465327380952381,-0.810507538819905,0.891606980168273,0.961475773146178,0.853049125303671,"TLR4",1
"GO:0072599","GO:0072599","establishment of protein localization to endoplasmic reticulum","1/576","35/9381",0.0285714285714286,0.465327380952381,-0.810507538819905,0.891606980168273,0.961475773146178,0.853049125303671,"SEC63",1
"GO:0032869","GO:0032869","cellular response to insulin stimulus","6/576","146/9381",0.0410958904109589,0.669306506849315,-1.02998668012887,0.891621993827568,0.961475773146178,0.853049125303671,"BCAR1/COL6A1/LPIN2/PIK3C2A/SHC1/YWHAG",6
"GO:0009201","GO:0009201","ribonucleoside triphosphate biosynthetic process","3/576","83/9381",0.036144578313253,0.588667168674699,-0.962688161007306,0.891933694992868,0.961561618099259,0.853125289429885,"ATP5MF/LIPA/NDUFAB1",3
"GO:0051983","GO:0051983","regulation of chromosome segregation","4/576","105/9381",0.0380952380952381,0.620436507936508,-1.00033783220127,0.893380698362371,0.962152102581251,0.853649184347403,"ATM/BIRC5/CDC20/ZWINT",4
"GO:0030705","GO:0030705","cytoskeleton-dependent intracellular transport","5/576","126/9381",0.0396825396825397,0.646288029100529,-1.02233869735626,0.893433742822497,0.962152102581251,0.853649184347403,"APP/BICDL2/DST/HSPB1/KIF13A",5
